municipio,epi_year,epi_week,prob_pressao_alta_proxima_janela,limiar_operacional,acima_limiar,faixa_pressao_predita,indice_pressao_proxy_atual,tat_p90_dias,pct_liberado_48h,backlog_estimado,tests,tests_ma8,drivers,tipo_sinal,acao_sugerida,metodo,modelo_versao,rotulo_nota,indice_pressao_rede,faixa_pressao,tipo_sinal_observado
ITAIPAVA DO GRAJAU,2026,29,0.0583,0.3,False,baixa,10.73,,,0.0,1,2.142857142857143,tests_ma4=2 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=2.14 (imp=0.149); confianca_dado=0.694 (imp=0.0391); tests_lag1=2 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
GOIANESIA DO PARA,2026,30,0.0583,0.3,False,baixa,10.44,,,0.0,1,2.125,tests_ma4=1.75 (imp=0.572); indice_pressao_proxy=10.4 (imp=0.0408); tests_ma8=2.12 (imp=0.149); tests_lag1=3 (imp=0.0135); confianca_dado=0.694 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ROLIM DE MOURA,2026,25,0.0583,0.3,False,baixa,11.07,,,0.0,1,2.125,tests_ma4=2 (imp=0.572); indice_pressao_proxy=11.1 (imp=0.0408); tests_ma8=2.12 (imp=0.149); tests_lag1=3 (imp=0.0135); confianca_dado=0.694 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ACRELANDIA,2026,17,0.058,0.3,False,baixa,11.95,,,0.0,3,2.5,tests_ma4=2.5 (imp=0.572); indice_pressao_proxy=11.9 (imp=0.0408); tests_ma8=2.5 (imp=0.149); tests_pct_estadual=0.561 (imp=0.106); tests_lag1=3 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SAO JOSE DO POVO,2026,26,0.0569,0.3,False,baixa,22.88,116.0074537037037,0.0,0.0,3,1.625,cnes_estabelecimentos=96 (imp=0.0355); tests_ma4=2 (imp=0.572); indice_pressao_proxy=22.9 (imp=0.0408); tat_mediano_dias=116 (imp=0.00376); cnes_equipes_esf=48 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",25.46,baixa,Derivado
AMAMBAI,2026,29,0.0567,0.3,False,baixa,10.73,,,0.0,1,2.0,tests_ma4=2.25 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=2 (imp=0.149); confianca_dado=0.694 (imp=0.0391); tests_pct_estadual=0.195 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
PINHEIRO,2025,46,0.0565,0.3,False,baixa,12.68,,,0.0,3,2.0,tests_ma4=2 (imp=0.572); indice_pressao_proxy=12.7 (imp=0.0408); tests_ma8=2 (imp=0.149); tests_pct_estadual=0.585 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
FORTUNA,2025,24,0.0561,0.3,False,baixa,10.69,,,0.0,2,2.8333333333333335,tests_ma4=3.5 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=2.83 (imp=0.149); tests_pct_estadual=0.371 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
PASSO FUNDO,2026,25,0.0556,0.3,False,baixa,11.07,,,0.0,1,2.0,tests_ma4=2 (imp=0.572); indice_pressao_proxy=11.1 (imp=0.0408); tests_ma8=2 (imp=0.149); confianca_dado=0.694 (imp=0.0391); tests_lag1=2 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
GOIANESIA,2026,29,0.0556,0.3,False,baixa,10.73,,,0.0,1,2.0,tests_ma4=2 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=2 (imp=0.149); tests_lag1=4 (imp=0.0135); confianca_dado=0.694 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
JANGADA,2026,30,0.0552,0.3,False,baixa,20.44,83.5334988425926,0.0,0.0,1,1.625,cnes_estabelecimentos=384 (imp=0.0355); indice_pressao_proxy=20.4 (imp=0.0408); cnes_equipes_esf=105 (imp=0.00772); tests_ma4=1.25 (imp=0.572); tests_ma8=1.62 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",25.51,baixa,Derivado
INDAIAL,2026,16,0.0552,0.3,False,baixa,10.82,,,0.0,2,5.8,tests_ma4=7 (imp=0.572); tests_ma8=5.8 (imp=0.149); indice_pressao_proxy=10.8 (imp=0.0408); tests_pct_estadual=0.372 (imp=0.106); tests_lag1=2 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
CAMPOS DE JULIO,2026,29,0.055,0.3,False,baixa,21.46,317.3247048611111,0.0,0.0,2,1.75,cnes_estabelecimentos=805 (imp=0.0355); cnes_leitos_total=408 (imp=0.013); tests_ma4=2.5 (imp=0.572); indice_pressao_proxy=21.5 (imp=0.0408); cnes_equipes_esf=72 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",25.51,baixa,Derivado
PARANAVAI,2025,51,0.0546,0.3,False,baixa,12.42,,,0.0,3,3.0,tests_ma4=2 (imp=0.572); indice_pressao_proxy=12.4 (imp=0.0408); tests_ma8=3 (imp=0.149); tests_pct_estadual=0.489 (imp=0.106); tests_lag1=2 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MARIALVA,2025,23,0.0543,0.3,False,baixa,11.0,,,0.0,3,2.2,tests_ma4=2.25 (imp=0.572); indice_pressao_proxy=11 (imp=0.0408); tests_ma8=2.2 (imp=0.149); tests_pct_estadual=0.557 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
LUIZIANIA,2025,15,0.0541,0.3,False,baixa,12.55,,,0.0,6,,tests_ma4=11 (imp=0.572); tests_lag1=16 (imp=0.0135); tests_pct_estadual=0.652 (imp=0.106); confianca_dado=0.5 (imp=0.0391); tests=6 (imp=0.00238),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
INDIAVAI,2026,20,0.0539,0.3,False,baixa,11.7,,,0.0,3,2.625,cnes_estabelecimentos=169 (imp=0.0355); tests_ma4=2.75 (imp=0.572); indice_pressao_proxy=11.7 (imp=0.0408); tests_ma8=2.62 (imp=0.149); cnes_equipes_esf=24 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",12.65,baixa,Derivado
IVAIPORA,2025,13,0.0533,0.3,False,baixa,10.46,,,0.0,2,3.0,tests_ma4=3 (imp=0.572); tests_ma8=3 (imp=0.149); indice_pressao_proxy=10.5 (imp=0.0408); tests_pct_estadual=0.363 (imp=0.106); tests_lag1=2 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
BIGUACU,2025,19,0.0533,0.3,False,baixa,10.84,,,0.0,2,2.6666666666666665,tests_ma4=2.67 (imp=0.572); indice_pressao_proxy=10.8 (imp=0.0408); tests_ma8=2.67 (imp=0.149); tests_lag1=5 (imp=0.0135); tests_pct_estadual=0.394 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
BURITI,2025,16,0.0533,0.3,False,baixa,10.73,,,0.0,2,3.0,tests_ma4=3 (imp=0.572); tests_ma8=3 (imp=0.149); indice_pressao_proxy=10.7 (imp=0.0408); tests_pct_estadual=0.376 (imp=0.106); tests_lag1=2 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
TABOAO DA SERRA,2025,5,0.0533,0.3,False,baixa,11.07,,,0.0,3,3.6666666666666665,tests_ma4=3.67 (imp=0.572); tests_ma8=3.67 (imp=0.149); indice_pressao_proxy=11.1 (imp=0.0408); tests_pct_estadual=0.454 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SETE QUEDAS,2025,8,0.0533,0.3,False,baixa,10.57,,,0.0,2,4.0,tests_ma4=4 (imp=0.572); tests_ma8=4 (imp=0.149); indice_pressao_proxy=10.6 (imp=0.0408); tests_lag1=3 (imp=0.0135); tests_pct_estadual=0.328 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MORRINHOS,2025,5,0.0533,0.3,False,baixa,11.07,,,0.0,3,3.0,tests_ma4=3 (imp=0.572); indice_pressao_proxy=11.1 (imp=0.0408); tests_ma8=3 (imp=0.149); tests_pct_estadual=0.454 (imp=0.106); tests_lag1=3 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
SANTA RITA DO TRIVELATO,2026,19,0.0524,0.3,False,baixa,10.77,,,0.0,1,2.0,cnes_estabelecimentos=336 (imp=0.0355); tests_ma4=2.5 (imp=0.572); indice_pressao_proxy=10.8 (imp=0.0408); cnes_equipes_esf=47 (imp=0.00772); tests_ma8=2 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",12.55,baixa,Derivado
OURINHOS,2025,45,0.0517,0.3,False,baixa,11.51,,,0.0,2,2.375,tests_ma4=1.5 (imp=0.572); indice_pressao_proxy=11.5 (imp=0.0408); tests_ma8=2.38 (imp=0.149); tests_pct_estadual=0.488 (imp=0.106); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ALTO ALEGRE DO PINDARE,2025,26,0.0516,0.3,False,baixa,11.08,,,0.0,3,2.3333333333333335,tests_ma4=2.33 (imp=0.572); indice_pressao_proxy=11.1 (imp=0.0408); tests_ma8=2.33 (imp=0.149); tests_pct_estadual=0.522 (imp=0.106); tests_lag1=3 (imp=0.0135),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
VALE DO PARAISO,2025,13,0.0512,0.3,False,baixa,10.23,,,0.0,1,3.6666666666666665,tests_ma4=3.67 (imp=0.572); tests_ma8=3.67 (imp=0.149); indice_pressao_proxy=10.2 (imp=0.0408); tests_lag1=9 (imp=0.0135); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
DIADEMA,2025,11,0.0498,0.3,False,baixa,10.46,,,0.0,1,2.6666666666666665,tests_ma4=2.67 (imp=0.572); indice_pressao_proxy=10.5 (imp=0.0408); tests_ma8=2.67 (imp=0.149); tests_lag1=3 (imp=0.0135); tests_pct_estadual=0.213 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
VOTUPORANGA,2025,29,0.0498,0.3,False,baixa,10.58,,,0.0,1,3.5,tests_ma4=3.75 (imp=0.572); tests_ma8=3.5 (imp=0.149); indice_pressao_proxy=10.6 (imp=0.0408); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.221 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
VALE DO ANARI,2026,20,0.0498,0.3,False,baixa,10.57,,,0.0,1,2.8,tests_ma4=2.25 (imp=0.572); indice_pressao_proxy=10.6 (imp=0.0408); tests_ma8=2.8 (imp=0.149); confianca_dado=0.5 (imp=0.0391); tests_pct_estadual=0.179 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
ITUMBIARA,2026,17,0.0498,0.3,False,baixa,10.65,,,0.0,1,2.875,tests_ma4=3 (imp=0.572); indice_pressao_proxy=10.7 (imp=0.0408); tests_ma8=2.88 (imp=0.149); tests_lag1=6 (imp=0.0135); tests_pct_estadual=0.189 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
MOGI GUACU,2025,20,0.0498,0.3,False,baixa,10.21,,,0.0,1,3.3333333333333335,tests_ma4=3.33 (imp=0.572); tests_ma8=3.33 (imp=0.149); indice_pressao_proxy=10.2 (imp=0.0408); tests_lag1=5 (imp=0.0135); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
OSORIO,2025,12,0.0498,0.3,False,baixa,10.23,,,0.0,1,3.3333333333333335,tests_ma4=3.33 (imp=0.572); tests_ma8=3.33 (imp=0.149); indice_pressao_proxy=10.2 (imp=0.0408); tests_lag1=4 (imp=0.0135); confianca_dado=0.5 (imp=0.0391),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
NOVA FATIMA,2025,11,0.0498,0.3,False,baixa,10.46,,,0.0,1,2.6666666666666665,tests_ma4=2.67 (imp=0.572); indice_pressao_proxy=10.5 (imp=0.0408); tests_ma8=2.67 (imp=0.149); tests_lag1=2 (imp=0.0135); tests_pct_estadual=0.213 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
