epi_year,epi_week,ano,target,municipio,obitos_sim
1,45,1,dengue,VARZEA GRANDE,1
1,45,1,hepatite_a,CUIABA,4
1,45,1,hepatite_a,GUARANTA DO NORTE,1
1,45,1,hepatite_a,JURUENA,1
1,45,1,hepatite_a,MARCELANDIA,1
1,45,1,hepatite_a,MIRASSOL D OESTE,1
1,45,1,hepatite_a,NOVA BANDEIRANTES,1
1,45,1,hepatite_a,NOVA MONTE VERDE,1
1,45,1,hepatite_a,PEIXOTO DE AZEVEDO,2
1,45,1,hepatite_a,RESERVA DO CABACAL,1
1,45,1,hepatite_a,RONDONOPOLIS,3
1,45,1,hepatite_a,SAO FELIX DO ARAGUAIA,1
1,45,1,hepatite_a,SINOP,1
1,45,1,hepatite_a,TERRA NOVA DO NORTE,1
1,45,1,hepatite_a,VARZEA GRANDE,2
1,45,1,hepatite_c_hcv,ALTA FLORESTA,1
1,45,1,hepatite_c_hcv,ARAGARCAS,1
1,45,1,hepatite_c_hcv,CONFRESA,1
1,45,1,hepatite_c_hcv,COTRIGUACU,1
1,45,1,hepatite_c_hcv,JUARA,1
1,45,1,hepatite_c_hcv,PARANAITA,1
1,45,1,hepatite_c_hcv,PEIXOTO DE AZEVEDO,1
1,45,1,hepatite_c_hcv,VARZEA GRANDE,2
1,45,1,meningite,*IGNORADO,2
1,45,1,meningite,ACORIZAL,1
1,45,1,meningite,ALTA FLORESTA,1
1,45,1,meningite,ARIPUANA,1
1,45,1,meningite,BARRA DO BUGRES,1
1,45,1,meningite,CACERES,5
1,45,1,meningite,CAMPOS DE JULIO,1
1,45,1,meningite,CHAPADA DOS GUIMARAES,1
1,45,1,meningite,CUIABA,11
1,45,1,meningite,FELIZ NATAL,1
1,45,1,meningite,GUARANTA DO NORTE,2
1,45,1,meningite,GUIRATINGA,1
1,45,1,meningite,MIRASSOL D OESTE,1
1,45,1,meningite,NOBRES,1
1,45,1,meningite,NOSSA SENHORA DO LIVRAMENTO,1
1,45,1,meningite,NOVA OLIMPIA,1
1,45,1,meningite,NOVO MUNDO,1
1,45,1,meningite,NOVO PROGRESSO,1
1,45,1,meningite,PARANATINGA,1
1,45,1,meningite,PEDRA PRETA,1
1,45,1,meningite,POCONE,1
1,45,1,meningite,PORTO DOS GAUCHOS,1
1,45,1,meningite,PRESIDENTE MEDICI,1
1,45,1,meningite,PRIMAVERA DO LESTE,1
1,45,1,meningite,RONDONOPOLIS,4
1,45,1,meningite,SANTA RITA DO ARAGUAIA,1
1,45,1,meningite,SENADOR LA ROCQUE,1
1,45,1,meningite,SINOP,2
1,45,1,meningite,SORRISO,2
1,45,1,meningite,TANGARA DA SERRA,3
1,45,1,meningite,VARZEA GRANDE,5
1,45,1,outros,,42
1,45,1,outros,*EM BRANCO,1
1,45,1,outros,*IGNORADO,30
1,45,1,outros,ABAETE,1
1,45,1,outros,ACOPIARA,1
1,45,1,outros,ACORIZAL,71
1,45,1,outros,ACREUNA,3
1,45,1,outros,ADELANDIA,1
1,45,1,outros,AGUA BOA,214
1,45,1,outros,ALEGRETE,1
1,45,1,outros,ALFENAS,1
1,45,1,outros,ALTA FLORESTA,638
1,45,1,outros,ALTAMIRA,16
1,45,1,outros,ALTO ALEGRE DO MARANHAO,1
1,45,1,outros,ALTO ARAGUAIA,191
1,45,1,outros,ALTO BOA VISTA,53
1,45,1,outros,ALTO GARCAS,128
1,45,1,outros,ALTO PARAGUAI,101
1,45,1,outros,ALTO PIQUIRI,1
1,45,1,outros,ALTO TAQUARI,67
1,45,1,outros,ALVORADA D OESTE,2
1,45,1,outros,ALVORADA DO SUL,1
1,45,1,outros,AMERICO BRASILIENSE,1
1,45,1,outros,ANANAS,1
1,45,1,outros,ANAPOLIS,5
1,45,1,outros,ANDRADINA,3
1,45,1,outros,APARECIDA DE GOIANIA,3
1,45,1,outros,APIACAS,70
1,45,1,outros,APIUNA,1
1,45,1,outros,ARACAJU,1
1,45,1,outros,ARACATUBA,1
1,45,1,outros,ARAGARCAS,57
1,45,1,outros,ARAGOIANIA,1
1,45,1,outros,ARAGUAIANA,30
1,45,1,outros,ARAGUAINHA,13
1,45,1,outros,ARAGUARI,1
1,45,1,outros,ARAPUTANGA,187
1,45,1,outros,ARENAPOLIS,161
1,45,1,outros,ARENOPOLIS,1
1,45,1,outros,ARIPUANA,171
1,45,1,outros,ARIQUEMES,1
1,45,1,outros,ARUANA,3
1,45,1,outros,ASTORGA,1
1,45,1,outros,AURIFLAMA,1
1,45,1,outros,AVANHANDAVA,1
1,45,1,outros,BACABAL,2
1,45,1,outros,BADY BASSITT,1
1,45,1,outros,BALIZA,11
1,45,1,outros,BALNEARIO BARRA DO SUL,1
1,45,1,outros,BALNEARIO CAMBORIU,1
1,45,1,outros,BARAO DE MELGACO,74
1,45,1,outros,BARRA DE SAO FRANCISCO,1
1,45,1,outros,BARRA DO BUGRES,373
1,45,1,outros,BARRA DO CORDA,2
1,45,1,outros,BARRA DO GARCAS,850
1,45,1,outros,BARRETOS,1
1,45,1,outros,BARUERI,1
1,45,1,outros,BAURU,1
1,45,1,outros,BEBEDOURO,1
1,45,1,outros,BELA VISTA,2
1,45,1,outros,BELA VISTA DE GOIAS,1
1,45,1,outros,BELEM,2
1,45,1,outros,BELO HORIZONTE,1
1,45,1,outros,BLUMENAU,1
1,45,1,outros,BOA VISTA,1
1,45,1,outros,BOCAINA,1
1,45,1,outros,BOM JARDIM DE GOIAS,8
1,45,1,outros,BOM JESUS DE GOIAS,1
1,45,1,outros,BOM JESUS DO ARAGUAIA,41
1,45,1,outros,BRASNORTE,168
1,45,1,outros,BRITANIA,1
1,45,1,outros,BURITICUPU,1
1,45,1,outros,BURITIS,2
1,45,1,outros,CABIXI,2
1,45,1,outros,CABREUVA,1
1,45,1,outros,CACERES,1424
1,45,1,outros,CACOAL,12
1,45,1,outros,CACU,1
1,45,1,outros,CAFELANDIA,1
1,45,1,outros,CAIAPONIA,2
1,45,1,outros,CAIEIRAS,1
1,45,1,outros,CALDAS NOVAS,1
1,45,1,outros,CAMPINAPOLIS,173
1,45,1,outros,CAMPINAS,2
1,45,1,outros,CAMPO ERE,1
1,45,1,outros,CAMPO GRANDE,21
1,45,1,outros,CAMPO LIMPO PAULISTA,1
1,45,1,outros,CAMPO NOVO DE RONDONIA,2
1,45,1,outros,CAMPO NOVO DO PARECIS,277
1,45,1,outros,CAMPO VERDE,319
1,45,1,outros,CAMPOS DE JULIO,44
1,45,1,outros,CANAA DOS CARAJAS,1
1,45,1,outros,CANABRAVA DO NORTE,38
1,45,1,outros,CANARANA,200
1,45,1,outros,CAPANEMA,1
1,45,1,outros,CAPITAO LEONIDAS MARQUES,1
1,45,1,outros,CARAGUATATUBA,1
1,45,1,outros,CARAUBAS DO PIAUI,1
1,45,1,outros,CARDOSO,1
1,45,1,outros,CARLINDA,147
1,45,1,outros,CASCAVEL,4
1,45,1,outros,CASSILANDIA,4
1,45,1,outros,CASTANHEIRA,78
1,45,1,outros,CASTANHEIRAS,1
1,45,1,outros,CASTRO,1
1,45,1,outros,CATALAO,1
1,45,1,outros,CAXIAS,1
1,45,1,outros,CEREJEIRAS,6
1,45,1,outros,CHAPADA DOS GUIMARAES,204
1,45,1,outros,CHAPADAO DO SUL,1
1,45,1,outros,CHAPECO,2
1,45,1,outros,CIANORTE,1
1,45,1,outros,CLAUDIA,104
1,45,1,outros,COCALINHO,58
1,45,1,outros,COLIDER,438
1,45,1,outros,COLINA,1
1,45,1,outros,COLNIZA,220
1,45,1,outros,COLORADO,3
1,45,1,outros,COLORADO DO OESTE,12
1,45,1,outros,COMODORO,220
1,45,1,outros,CONCHAL,1
1,45,1,outros,CONFRESA,249
1,45,1,outros,CONQUISTA D OESTE,26
1,45,1,outros,CORNELIO PROCOPIO,1
1,45,1,outros,CORONEL SAPUCAIA,1
1,45,1,outros,CORUMBA,3
1,45,1,outros,CORUMBIARA,2
1,45,1,outros,COSMORAMA,2
1,45,1,outros,COSTA RICA,3
1,45,1,outros,COTRIGUACU,90
1,45,1,outros,CUIABA,7863
1,45,1,outros,CURIONOPOLIS,1
1,45,1,outros,CURITIBA,2
1,45,1,outros,CURRAIS NOVOS,1
1,45,1,outros,CURVELANDIA,54
1,45,1,outros,DENISE,90
1,45,1,outros,DIADEMA,2
1,45,1,outros,DIAMANTINO,259
1,45,1,outros,DOIS IRMAOS DO TOCANTINS,1
1,45,1,outros,DOIS RIACHOS,1
1,45,1,outros,DOM AQUINO,129
1,45,1,outros,DOURADOS,2
1,45,1,outros,DOVERLANDIA,2
1,45,1,outros,DRACENA,2
1,45,1,outros,DUARTINA,1
1,45,1,outros,ENGENHEIRO BELTRAO,2
1,45,1,outros,EREBANGO,1
1,45,1,outros,ESPIGAO D OESTE,2
1,45,1,outros,ESPIGAO DOESTE,4
1,45,1,outros,ESTEIO,1
1,45,1,outros,ESTRELA D OESTE,1
1,45,1,outros,FAINA,1
1,45,1,outros,FAXINAL DOS GUEDES,1
1,45,1,outros,FAZENDA NOVA,1
1,45,1,outros,FELIZ,1
1,45,1,outros,FELIZ NATAL,88
1,45,1,outros,FERNANDES TOURINHO,1
1,45,1,outros,FERNANDOPOLIS,2
1,45,1,outros,FIGUEIROPOLIS D OESTE,57
1,45,1,outros,FORMOSA,1
1,45,1,outros,FORMOSA DA SERRA NEGRA,1
1,45,1,outros,FORMOSO DO ARAGUAIA,3
1,45,1,outros,FOZ DO IGUACU,1
1,45,1,outros,FRANCISCO BELTRAO,2
1,45,1,outros,FRONTEIRA,1
1,45,1,outros,GAUCHA DO NORTE,45
1,45,1,outros,GENERAL CARNEIRO,83
1,45,1,outros,GLORIA D OESTE,50
1,45,1,outros,GOIANIA,16
1,45,1,outros,GOVERNADOR EDISON LOBAO,1
1,45,1,outros,GOVERNADOR EUGENIO BARROS,1
1,45,1,outros,GOVERNADOR JORGE TEIXEIRA,1
1,45,1,outros,GOVERNADOR NUNES FREIRE,2
1,45,1,outros,GOVERNADOR VALADARES,1
1,45,1,outros,GRACA ARANHA,2
1,45,1,outros,GRANJA,1
1,45,1,outros,GRAVATA,1
1,45,1,outros,GUAJARA-MIRIM,1
1,45,1,outros,GUARANI DAS MISSOES,1
1,45,1,outros,GUARANIACU,1
1,45,1,outros,GUARANTA DO NORTE,342
1,45,1,outros,GUARDA-MOR,1
1,45,1,outros,GUIRATINGA,197
1,45,1,outros,HIDROLANDIA,1
1,45,1,outros,IBATEGUARA,1
1,45,1,outros,IBITITA,1
1,45,1,outros,IGARAPE GRANDE,1
1,45,1,outros,ILHA SOLTEIRA,2
1,45,1,outros,IMPERATRIZ,3
1,45,1,outros,INDAIAL,1
1,45,1,outros,INDIAVAI,37
1,45,1,outros,IPIRANGA DO NORTE,36
1,45,1,outros,IPORA,2
1,45,1,outros,ITABERAI,1
1,45,1,outros,ITAGIBA,1
1,45,1,outros,ITAITUBA,2
1,45,1,outros,ITAJA,1
1,45,1,outros,ITAMARAJU,1
1,45,1,outros,ITAMBACURI,1
1,45,1,outros,ITANHANGA,43
1,45,1,outros,ITAPECERICA DA SERRA,1
1,45,1,outros,ITAPEMA,2
1,45,1,outros,ITAPIRAPUA,1
1,45,1,outros,ITAPUA DO OESTE,2
1,45,1,outros,ITARUMA,1
1,45,1,outros,ITAUBA,60
1,45,1,outros,ITAUNA DO SUL,1
1,45,1,outros,ITIQUIRA,114
1,45,1,outros,ITU,1
1,45,1,outros,ITUMBIARA,3
1,45,1,outros,ITURAMA,1
1,45,1,outros,JACAREACANGA,2
1,45,1,outros,JACIARA,366
1,45,1,outros,JALES,1
1,45,1,outros,JANDAIA DO SUL,1
1,45,1,outros,JANGADA,108
1,45,1,outros,JARAGUA DO SUL,1
1,45,1,outros,JARAGUARI,1
1,45,1,outros,JARDINOPOLIS,1
1,45,1,outros,JATAI,6
1,45,1,outros,JAU,1
1,45,1,outros,JAURU,138
1,45,1,outros,JEQUITIBA,1
1,45,1,outros,JI-PARANA,11
1,45,1,outros,JOAQUIM GOMES,1
1,45,1,outros,JOSELANDIA,1
1,45,1,outros,JUARA,420
1,45,1,outros,JUINA,509
1,45,1,outros,JUIZ DE FORA,1
1,45,1,outros,JURUENA,69
1,45,1,outros,JUSCIMEIRA,155
1,45,1,outros,JUSSARA,4
1,45,1,outros,LAGO DA PEDRA,1
1,45,1,outros,LAGOA DA CONFUSAO,24
1,45,1,outros,LAGOA GRANDE DO MARANHAO,1
1,45,1,outros,LAMBARI D OESTE,55
1,45,1,outros,LARANJAL DO JARI,1
1,45,1,outros,LIVRAMENTO,1
1,45,1,outros,LONDRINA,2
1,45,1,outros,LUCAS DO RIO VERDE,355
1,45,1,outros,LUCIARA,31
1,45,1,outros,LUIS EDUARDO MAGALHAES,1
1,45,1,outros,MACEDONIA,1
1,45,1,outros,MACHADINHO D OESTE,3
1,45,1,outros,MADRE DE DEUS,1
1,45,1,outros,MANAUS,2
1,45,1,outros,MANDAGUACU,1
1,45,1,outros,MARABA,1
1,45,1,outros,MARACACUME,1
1,45,1,outros,MARACAS,1
1,45,1,outros,MARANHAOZINHO,1
1,45,1,outros,MARCELANDIA,131
1,45,1,outros,MARIBONDO,1
1,45,1,outros,MARINGA,3
1,45,1,outros,MARMELEIRO,1
1,45,1,outros,MARTINOPOLIS,1
1,45,1,outros,MATO RICO,1
1,45,1,outros,MATUPA,183
1,45,1,outros,MEDICILANDIA,1
1,45,1,outros,MIGUELOPOLIS,1
1,45,1,outros,MINEIROS,2
1,45,1,outros,MIRANDA,1
1,45,1,outros,MIRANDOPOLIS,1
1,45,1,outros,MIRANORTE,1
1,45,1,outros,MIRASSOL D OESTE,394
1,45,1,outros,MONTE ALEGRE DE SERGIPE,1
1,45,1,outros,MONTE BELO DO SUL,1
1,45,1,outros,MONTE NEGRO,1
1,45,1,outros,MONTES ALTOS,1
1,45,1,outros,MONTES CLAROS DE GOIAS,3
1,45,1,outros,MUNICIPIO IGNORADO-MS,1
1,45,1,outros,MUNICIPIO IGNORADO-MT,47
1,45,1,outros,MUNICIPIO IGNORADO-PA,1
1,45,1,outros,MUNICIPIO IGNORADO-RO,1
1,45,1,outros,NAVIRAI,1
1,45,1,outros,NIQUELANDIA,1
1,45,1,outros,NOBRES,246
1,45,1,outros,NORTELANDIA,112
1,45,1,outros,NOSSA SENHORA DO LIVRAMENTO,155
1,45,1,outros,NOVA ANDRADINA,2
1,45,1,outros,NOVA BANDEIRANTES,106
1,45,1,outros,NOVA BRASILANDIA,67
1,45,1,outros,NOVA BRASILANDIA D OESTE,1
1,45,1,outros,NOVA CANAA DO NORTE,131
1,45,1,outros,NOVA GUARITA,52
1,45,1,outros,NOVA LACERDA,58
1,45,1,outros,NOVA LONDRINA,2
1,45,1,outros,NOVA MARILANDIA,37
1,45,1,outros,NOVA MARINGA,58
1,45,1,outros,NOVA MONTE VERDE,62
1,45,1,outros,NOVA MUTUM,255
1,45,1,outros,NOVA NAZARE,21
1,45,1,outros,NOVA OLIMPIA,171
1,45,1,outros,NOVA SANTA HELENA,33
1,45,1,outros,NOVA UBIRATA,59
1,45,1,outros,NOVA XAVANTINA,234
1,45,1,outros,NOVO ACORDO,1
1,45,1,outros,NOVO HORIZONTE,3
1,45,1,outros,NOVO HORIZONTE DO NORTE,45
1,45,1,outros,NOVO MUNDO,55
1,45,1,outros,NOVO PROGRESSO,6
1,45,1,outros,NOVO REPARTIMENTO,1
1,45,1,outros,NOVO SANTO ANTONIO,20
1,45,1,outros,NOVO SAO JOAQUIM,100
1,45,1,outros,OLIMPIA,1
1,45,1,outros,ORIENTE,1
1,45,1,outros,OSVALDO CRUZ,1
1,45,1,outros,PACAEMBU,3
1,45,1,outros,PALMEIRA DOESTE,1
1,45,1,outros,PALOTINA,1
1,45,1,outros,PARA DE MINAS,1
1,45,1,outros,PARAISO DO NORTE,1
1,45,1,outros,PARANAGUA,1
1,45,1,outros,PARANAIGUARA,1
1,45,1,outros,PARANAITA,142
1,45,1,outros,PARANATINGA,237
1,45,1,outros,PAROBE,1
1,45,1,outros,PASSO DE TORRES,1
1,45,1,outros,PASSOS,1
1,45,1,outros,PAULO AFONSO,1
1,45,1,outros,PEDRA PRETA,247
1,45,1,outros,PEDRO DO ROSARIO,1
1,45,1,outros,PEDRO GOMES,1
1,45,1,outros,PEIXOTO DE AZEVEDO,389
1,45,1,outros,PENEDO,1
1,45,1,outros,PEREIRA BARRETO,2
1,45,1,outros,PEROLA D OESTE,1
1,45,1,outros,PIMENTA BUENO,2
1,45,1,outros,PINHALZINHO,1
1,45,1,outros,PIRACANJUBA,1
1,45,1,outros,PIRANHAS,1
1,45,1,outros,PIRAPOZINHO,1
1,45,1,outros,PLANALTO DA SERRA,33
1,45,1,outros,POCONE,471
1,45,1,outros,POLONI,1
1,45,1,outros,PONTA GROSSA,1
1,45,1,outros,PONTA PORA,1
1,45,1,outros,PONTAL DO ARAGUAIA,51
1,45,1,outros,PONTE BRANCA,27
1,45,1,outros,PONTES E LACERDA,576
1,45,1,outros,PORANGABA,1
1,45,1,outros,PORTO ALEGRE DO NORTE,104
1,45,1,outros,PORTO DOS GAUCHOS,60
1,45,1,outros,PORTO ESPERIDIAO,123
1,45,1,outros,PORTO ESTRELA,49
1,45,1,outros,PORTO FRANCO,1
1,45,1,outros,PORTO GRANDE,1
1,45,1,outros,PORTO NACIONAL,1
1,45,1,outros,PORTO SEGURO,1
1,45,1,outros,PORTO VELHO,10
1,45,1,outros,POTE,1
1,45,1,outros,POXOREO,286
1,45,1,outros,PRESIDENTE MEDICI,2
1,45,1,outros,PRESIDENTE PRUDENTE,2
1,45,1,outros,PRESIDENTE VENCESLAU,1
1,45,1,outros,PRIMAVERA DO LESTE,570
1,45,1,outros,PROMISSAO,1
1,45,1,outros,QUERENCIA,122
1,45,1,outros,REDENCAO,1
1,45,1,outros,RESERVA DO CABACAL,32
1,45,1,outros,RIACHUELO,1
1,45,1,outros,RIBEIRAO CASCALHEIRA,111
1,45,1,outros,RIBEIRAOZINHO,32
1,45,1,outros,RIO BRANCO,94
1,45,1,outros,RIO BRILHANTE,1
1,45,1,outros,RIO CLARO,1
1,45,1,outros,RIO DO SUL,1
1,45,1,outros,RIO VERDE,1
1,45,1,outros,RIO VERDE DE MATO GROSSO,1
1,45,1,outros,ROLIM DE MOURA,6
1,45,1,outros,RONDOLANDIA,17
1,45,1,outros,RONDONOPOLIS,2801
1,45,1,outros,ROSARIO OESTE,272
1,45,1,outros,RUSSAS,1
1,45,1,outros,SABOEIRO,1
1,45,1,outros,SALTO DO CEU,61
1,45,1,outros,SANDOLANDIA,1
1,45,1,outros,SANGAO,1
1,45,1,outros,SANTA CARMEM,54
1,45,1,outros,SANTA CRUZ DO RIO PARDO,1
1,45,1,outros,SANTA CRUZ DO XINGU,16
1,45,1,outros,SANTA FE DO SUL,4
1,45,1,outros,SANTA HELENA,1
1,45,1,outros,SANTA HELENA DE GOIAS,1
1,45,1,outros,SANTA LUZIA D OESTE,2
1,45,1,outros,SANTA LUZIA DO PARUA,1
1,45,1,outros,SANTA LUZIA DOESTE,1
1,45,1,outros,SANTA MARIA DAS BARREIRAS,1
1,45,1,outros,SANTA RITA DO ARAGUAIA,26
1,45,1,outros,SANTA RITA DO TRIVELATO,20
1,45,1,outros,SANTA TERESA,1
1,45,1,outros,SANTA TEREZINHA,85
1,45,1,outros,SANTA TEREZINHA DE GOIAS,1
1,45,1,outros,SANTANA DO ARAGUAIA,2
1,45,1,outros,SANTAREM,2
1,45,1,outros,SANTO AFONSO,39
1,45,1,outros,SANTO ANGELO,1
1,45,1,outros,SANTO ANTONIO DA PLATINA,1
1,45,1,outros,SANTO ANTONIO DO LESTE,35
1,45,1,outros,SANTO ANTONIO DO LEVERGER,255
1,45,1,outros,SAO BERNARDO DO CAMPO,1
1,45,1,outros,SAO FELIPE D OESTE,1
1,45,1,outros,SAO FELIX DO ARAGUAIA,109
1,45,1,outros,SAO FRANCISCO DO CONDE,2
1,45,1,outros,SAO GABRIEL DO OESTE,3
1,45,1,outros,SAO GONCALO DO PARA,1
1,45,1,outros,SAO JOAO DOS PATOS,1
1,45,1,outros,SAO JOSE DO POVO,39
1,45,1,outros,SAO JOSE DO RIO CLARO,216
1,45,1,outros,SAO JOSE DO RIO PRETO,7
1,45,1,outros,SAO JOSE DO XINGU,51
1,45,1,outros,SAO JOSE DOS PINHAIS,1
1,45,1,outros,SAO JOSE DOS QUATRO MARCOS,294
1,45,1,outros,SAO LUIS,2
1,45,1,outros,SAO MANUEL,1
1,45,1,outros,SAO MATEUS DO MARANHAO,1
1,45,1,outros,SAO MIGUEL DO ARAGUAIA,3
1,45,1,outros,SAO MIGUEL DO GUAPORE,2
1,45,1,outros,SAO MIGUEL DO IGUACU,1
1,45,1,outros,SAO PAULO,6
1,45,1,outros,SAO PEDRO DA CIPA,57
1,45,1,outros,SAO SIMAO,1
1,45,1,outros,SAPEZAL,187
1,45,1,outros,SARANDI,1
1,45,1,outros,SENGES,2
1,45,1,outros,SENTO SE,1
1,45,1,outros,SERINGUEIRAS,1
1,45,1,outros,SERRA NOVA DOURADA,12
1,45,1,outros,SERTAOZINHO,1
1,45,1,outros,SINOP,1246
1,45,1,outros,SONORA,16
1,45,1,outros,SORRISO,727
1,45,1,outros,SUMARE,1
1,45,1,outros,TABAPORA,89
1,45,1,outros,TAILANDIA,1
1,45,1,outros,TANGARA DA SERRA,991
1,45,1,outros,TAPURAH,114
1,45,1,outros,TAQUARITINGA,2
1,45,1,outros,TEIXEIROPOLIS,1
1,45,1,outros,TERENOS,1
1,45,1,outros,TERESINA,2
1,45,1,outros,TERRA NOVA,1
1,45,1,outros,TERRA NOVA DO NORTE,149
1,45,1,outros,TESOURO,34
1,45,1,outros,THEOBROMA,1
1,45,1,outros,TIMBO,1
1,45,1,outros,TIMON,1
1,45,1,outros,TOCANTINOPOLIS,1
1,45,1,outros,TOLEDO,1
1,45,1,outros,TORIXOREU,74
1,45,1,outros,TRES DE MAIO,1
1,45,1,outros,TRES PASSOS,1
1,45,1,outros,TRINDADE,1
1,45,1,outros,TUFILANDIA,1
1,45,1,outros,TUPA,1
1,45,1,outros,TUPACIGUARA,1
1,45,1,outros,TUPI PAULISTA,1
1,45,1,outros,UBERABA,3
1,45,1,outros,UBERLANDIA,4
1,45,1,outros,UNIAO DO SUL,31
1,45,1,outros,URUGUAIANA,1
1,45,1,outros,URUPA,1
1,45,1,outros,VALE DE SAO DOMINGOS,21
1,45,1,outros,VARZEA GRANDE,3679
1,45,1,outros,VERA,107
1,45,1,outros,VILA BELA DA S TRINDADE,120
1,45,1,outros,VILA RICA,188
1,45,1,outros,VILHENA,30
1,45,1,outros,VOLTA REDONDA,1
1,45,1,outros,XINGUARA,1
1,45,1,tuberculose,*IGNORADO,1
1,45,1,tuberculose,ACORIZAL,1
1,45,1,tuberculose,ALTA FLORESTA,2
1,45,1,tuberculose,ALTAMIRA,1
1,45,1,tuberculose,ALTO ARAGUAIA,1
1,45,1,tuberculose,ARAGUAIANA,2
1,45,1,tuberculose,ARENAPOLIS,1
1,45,1,tuberculose,ARIPUANA,1
1,45,1,tuberculose,BARRA DO BUGRES,3
1,45,1,tuberculose,BARRA DO GARCAS,4
1,45,1,tuberculose,BRASNORTE,1
1,45,1,tuberculose,CACERES,11
1,45,1,tuberculose,CAMPINAPOLIS,1
1,45,1,tuberculose,CANARANA,1
1,45,1,tuberculose,CLAUDIA,1
1,45,1,tuberculose,COCALINHO,1
1,45,1,tuberculose,COLIDER,1
1,45,1,tuberculose,COLNIZA,1
1,45,1,tuberculose,CONFRESA,1
1,45,1,tuberculose,COTRIGUACU,1
1,45,1,tuberculose,CUIABA,44
1,45,1,tuberculose,CURVELANDIA,3
1,45,1,tuberculose,DENISE,1
1,45,1,tuberculose,GUARANTA DO NORTE,2
1,45,1,tuberculose,JANGADA,2
1,45,1,tuberculose,JAURU,3
1,45,1,tuberculose,JUARA,2
1,45,1,tuberculose,JUINA,4
1,45,1,tuberculose,LUCAS DO RIO VERDE,4
1,45,1,tuberculose,MACEIO,1
1,45,1,tuberculose,MARCELANDIA,1
1,45,1,tuberculose,MIRASSOL D OESTE,2
1,45,1,tuberculose,NOBRES,1
1,45,1,tuberculose,NORTELANDIA,1
1,45,1,tuberculose,NOVA BANDEIRANTES,1
1,45,1,tuberculose,NOVA BRASILANDIA,1
1,45,1,tuberculose,NOVA MUTUM,1
1,45,1,tuberculose,NOVA NAZARE,1
1,45,1,tuberculose,PARANATINGA,2
1,45,1,tuberculose,PEDRA PRETA,1
1,45,1,tuberculose,PEIXOTO DE AZEVEDO,4
1,45,1,tuberculose,POCONE,5
1,45,1,tuberculose,PONTAL DO ARAGUAIA,1
1,45,1,tuberculose,PONTES E LACERDA,1
1,45,1,tuberculose,PORTO DOS GAUCHOS,3
1,45,1,tuberculose,PORTO ESPERIDIAO,3
1,45,1,tuberculose,PORTO ESTRELA,2
1,45,1,tuberculose,POXOREO,1
1,45,1,tuberculose,QUERENCIA,1
1,45,1,tuberculose,RIBEIRAO CASCALHEIRA,1
1,45,1,tuberculose,RONDONOPOLIS,10
1,45,1,tuberculose,ROSARIO OESTE,2
1,45,1,tuberculose,SANTA CARMEM,1
1,45,1,tuberculose,SANTA RITA DO ARAGUAIA,1
1,45,1,tuberculose,SANTA RITA DO TRIVELATO,1
1,45,1,tuberculose,SANTO ANTONIO DO LEVERGER,4
1,45,1,tuberculose,SAO JOSE DOS QUATRO MARCOS,2
1,45,1,tuberculose,SINOP,4
1,45,1,tuberculose,SORRISO,3
1,45,1,tuberculose,TANGARA DA SERRA,8
1,45,1,tuberculose,TERRA NOVA DO NORTE,1
1,45,1,tuberculose,VARZEA GRANDE,26
1,45,1,tuberculose,VILA BELA DA S TRINDADE,1
1,45,1,tuberculose,VILA RICA,1
