familia,exames,n_municipios,tat_mediano_dias,tat_p90_dias,pct_liberado_48h,pct_liberado_48h_coleta,pct_liberado_7d,pct_rejeitado,backlog_estimado,granularidade,municipio,fonte,anos_referencia
respiratorio,25,1,7.477083333333334,39.49583333333333,0.5238095238095238,0.09523809523809523,0.42857142857142855,0.12,4,municipio_familia,ARENAPOLIS,gal_lacen_microdados,>=2024
hepatite,25,1,7.551388888888889,22.857222222222216,0.2857142857142857,0.21052631578947367,0.47368421052631576,0.0,11,municipio_familia,COMODORO,gal_lacen_microdados,>=2024
hepatite,25,1,15.363194444444444,86.66194444444444,0.17647058823529413,0.10526315789473684,0.15789473684210525,0.0,14,municipio_familia,ITAUBA,gal_lacen_microdados,>=2024
hepatite,25,1,8.090625,231.8696527777781,0.07692307692307693,0.07142857142857142,0.42857142857142855,0.0,13,municipio_familia,JANGADA,gal_lacen_microdados,>=2024
respiratorio,25,1,1.9989583333333334,211.96000000000032,0.6470588235294118,0.5,0.7727272727272727,0.24,11,municipio_familia,PORTO ALEGRE DO NORTE,gal_lacen_microdados,>=2024
respiratorio,25,1,2.5909722222222222,178.63055555555556,0.42857142857142855,0.058823529411764705,0.8235294117647058,0.12,8,municipio_familia,PORTO ESPERIDIAO,gal_lacen_microdados,>=2024
outros,25,1,185.7798611111111,185.7798611111111,0.5,0.2,0.4,0.0,7,municipio_familia,RIO BRANCO,gal_lacen_microdados,>=2024
respiratorio,24,1,2.707638888888889,4.557638888888889,0.631578947368421,0.23809523809523808,0.9047619047619048,0.16666666666666666,7,municipio_familia,BARAO DE MELGACO,gal_lacen_microdados,>=2024
tuberculose,24,1,1.6024305555555556,36.412291666666675,0.7647058823529411,0.5555555555555556,0.7222222222222222,0.125,12,municipio_familia,BOM JESUS DO ARAGUAIA,gal_lacen_microdados,>=2024
hepatite,24,1,1.4194444444444445,130.03916666666674,0.8260869565217391,0.5652173913043478,0.6086956521739131,0.041666666666666664,2,municipio_familia,NOVA OLIMPIA,gal_lacen_microdados,>=2024
tuberculose,23,1,5.598611111111111,47.28763888888889,0.25,0.17647058823529413,0.7058823529411765,0.08695652173913043,14,municipio_familia,ALTO BOA VISTA,gal_lacen_microdados,>=2024
tuberculose,23,1,5.661111111111111,9.389583333333336,0.8888888888888888,0.2222222222222222,0.7222222222222222,0.08695652173913043,5,municipio_familia,CURVELANDIA,gal_lacen_microdados,>=2024
hepatite,23,1,5.9788194444444445,150.48340277777783,0.6,0.05,0.6,0.0,4,municipio_familia,NOVA UBIRATA,gal_lacen_microdados,>=2024
hepatite,22,1,3.0545138888888888,18.077638888888895,0.5294117647058824,0.5,0.6666666666666666,0.0,12,municipio_familia,CAMPOS DE JULIO,gal_lacen_microdados,>=2024
outros,22,1,85.625,121.22958333333334,0.26666666666666666,0.2,0.3333333333333333,0.045454545454545456,2,municipio_familia,CASTANHEIRA,gal_lacen_microdados,>=2024
outros,22,1,31.290277777777778,87.10875,0.2222222222222222,0.11764705882352941,0.23529411764705882,0.0,2,municipio_familia,IPIRANGA DO NORTE,gal_lacen_microdados,>=2024
tuberculose,22,1,21.885416666666668,98.50166666666664,0.5294117647058824,0.21052631578947367,0.42105263157894735,0.18181818181818182,6,municipio_familia,ITAUBA,gal_lacen_microdados,>=2024
tuberculose,22,1,6.291666666666667,59.60486111111111,0.5,0.058823529411764705,0.5294117647058824,0.13636363636363635,3,municipio_familia,LUCIARA,gal_lacen_microdados,>=2024
hepatite,22,1,8.433333333333334,57.8351388888889,0.1,0.3333333333333333,0.4166666666666667,0.045454545454545456,9,municipio_familia,NORTELANDIA,gal_lacen_microdados,>=2024
tuberculose,22,1,2.6194444444444445,31.88902777777777,0.5714285714285714,0.4666666666666667,0.7333333333333333,0.09090909090909091,10,municipio_familia,NOVA GUARITA,gal_lacen_microdados,>=2024
outros,22,1,20.603472222222223,73.70152777777781,0.0,0.0,0.0,0.045454545454545456,4,municipio_familia,PONTAL DO ARAGUAIA,gal_lacen_microdados,>=2024
arbovirose,22,1,18.494444444444444,241.67430555555555,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.0,6,municipio_familia,PORTO ALEGRE DO NORTE,gal_lacen_microdados,>=2024
outros,22,1,59.364583333333336,69.59652777777778,0.3333333333333333,0.0625,0.125,0.09090909090909091,5,municipio_familia,SANTA RITA DO TRIVELATO,gal_lacen_microdados,>=2024
arbovirose,22,1,17.78298611111111,264.6486111111111,0.35,0.1,0.35,0.045454545454545456,7,municipio_familia,SAO PEDRO DA CIPA,gal_lacen_microdados,>=2024
outros,21,1,4.5125,7.153263888888889,1.0,0.0,0.75,0.0,1,municipio_familia,APIACAS,gal_lacen_microdados,>=2024
respiratorio,21,1,19.428124999999998,139.90173611111112,0.5333333333333333,0.3125,0.4375,0.23809523809523808,5,municipio_familia,NOVA NAZARE,gal_lacen_microdados,>=2024
hepatite,21,1,7.529166666666667,36.578472222222224,0.2222222222222222,0.18181818181818182,0.45454545454545453,0.0,12,municipio_familia,PORTO ESPERIDIAO,gal_lacen_microdados,>=2024
outros,21,1,2.26875,99.805625,0.8,0.5,0.8,0.0,13,municipio_familia,PORTO ESTRELA,gal_lacen_microdados,>=2024
tuberculose,21,1,3.4027777777777777,9.363333333333337,1.0,0.3076923076923077,0.8461538461538461,0.09523809523809523,5,municipio_familia,RIBEIRAO CASCALHEIRA,gal_lacen_microdados,>=2024
tuberculose,21,1,4.395833333333333,9.324305555555556,1.0,0.2,0.8,0.047619047619047616,15,municipio_familia,TABAPORA,gal_lacen_microdados,>=2024
tuberculose,21,1,4.625,264.2965277777778,0.7857142857142857,0.42857142857142855,0.5714285714285714,0.09523809523809523,15,municipio_familia,TESOURO,gal_lacen_microdados,>=2024
respiratorio,20,1,4.087847222222223,91.48125,0.5,0.42857142857142855,0.7142857142857143,0.3,3,municipio_familia,ALTO ARAGUAIA,gal_lacen_microdados,>=2024
respiratorio,20,1,0.38125,3.298402777777778,0.7777777777777778,0.75,1.0,0.3,7,municipio_familia,DOM AQUINO,gal_lacen_microdados,>=2024
outros,20,1,66.65833333333333,221.43041666666667,0.0,0.14285714285714285,0.14285714285714285,0.1,2,municipio_familia,NOVA NAZARE,gal_lacen_microdados,>=2024
outros,20,1,33.009375,62.533541666666665,1.0,0.0,0.5,0.0,4,municipio_familia,RIBEIRAOZINHO,gal_lacen_microdados,>=2024
respiratorio,20,1,5.4125,147.47083333333333,0.23529411764705882,0.23529411764705882,0.5882352941176471,0.15,3,municipio_familia,RIO BRANCO,gal_lacen_microdados,>=2024
hepatite,20,1,10.470138888888888,278.2290277777778,0.26666666666666666,0.058823529411764705,0.35294117647058826,0.0,7,municipio_familia,SAO PEDRO DA CIPA,gal_lacen_microdados,>=2024
